,county,HOR,state,Lat,Long,Lng
975,Seward,65.8, KS,38.1777913,,-98.7948107
976,Shawnee,64.8, KS,39.02284849999999,,-94.7151865
977,Sheridan,77.7, KS,39.3470831,,-100.439656
978,Sherman,65.3, KS,37.2572835,,-95.0571872
979,Smith,77.6, KS,39.7333849,,-98.7481167
980,Stafford,83.8, KS,37.9622371,,-98.60063749999999
981,Stanton,78.1, KS,38.5675368,,-94.99744609999999
982,Stevens,72.6, KS,37.186894,,-101.2523792
983,Sumner,73.9, KS,37.2236052,,-97.6114217
984,Thomas,74.4, KS,39.3702882,,-101.0711758
985,Trego,78.8, KS,38.9900316,,-99.8124935
986,Wabaunsee,84.5, KS,38.9092089,,-96.15269850000001
987,Wallace,78.1, KS,38.9113982,,-101.5915562
988,Washington,80.3, KS,39.8180592,,-97.0508605
989,Wichita,70.4, KS,37.68717609999999,,-97.33005299999999
990,Wilson,74.0, KS,38.8250106,,-98.4753437
991,Woodson,81.5, KS,37.9197853,,-95.81428849999999
992,Wyandotte,57.5, KS,39.0986811,,-94.7691586
993,Adair,76.0, KY,37.076403,,-85.31362179999999
994,Allen,71.9, KY,37.6100457,,-82.7279705
995,Anderson,76.4, KY,37.998648,,-84.981754
996,Ballard,78.5, KY,37.0359869,,-89.0179332
997,Barren,66.2, KY,36.9676836,,-85.84862360000001
998,Bath,73.1, KY,38.1068164,,-83.7199136
999,Bell,65.0, KY,36.741122,,-83.63484299999999
1000,Boone,73.5, KY,38.9940572,,-84.7315563
1001,Bourbon,62.3, KY,38.2170752,,-84.2278796
1002,Boyd,69.9, KY,38.3833265,,-82.6915429
1003,Boyle,66.5, KY,37.6526034,,-84.8150781
1004,Bracken,72.4, KY,38.7117016,,-84.05902900000001
1005,Breathitt,73.1, KY,37.5359616,,-83.33618799999999
1006,Breckinridge,78.1, KY,37.7982002,,-86.4592091
1007,Bullitt,81.6, KY,37.9842107,,-85.684578
1008,Butler,72.8, KY,38.7864569,,-84.36965939999999
1009,Caldwell,72.9, KY,37.1501019,,-87.89424509999999
1010,Calloway,63.6, KY,36.6402766,,-88.28504199999999
1011,Campbell,68.8, KY,38.8951891,,-84.3962535
1012,Carlisle,78.9, KY,38.3120197,,-84.027427
1013,Carroll,66.3, KY,38.6748355,,-85.0649071
1014,Carter,77.6, KY,38.3204714,,-83.03613759999999
1015,Casey,80.0, KY,37.3157449,,-84.8984775
1016,Christian,47.6, KY,36.8410586,,-87.460397
1017,Clark,65.7, KY,37.959945,,-84.14351359999999
1018,Clay,71.3, KY,37.4767119,,-87.8200159
1019,Clinton,69.9, KY,36.6672813,,-88.9933965
1020,Crittenden,81.2, KY,38.7828437,,-84.6052206
1021,Cumberland,70.2, KY,36.9781475,,-82.9884955
1022,Daviess,67.5, KY,37.7307984,,-87.10237459999999
1023,Edmonson,80.5, KY,37.1941682,,-86.21584969999999
1024,Elliott,76.9, KY,38.1575088,,-83.12200740000002
1025,Estill,70.5, KY,37.6975384,,-83.9744262
1026,Fayette,54.0, KY,38.06064780000001,,-84.4802606
1027,Fleming,71.2, KY,38.3987633,,-83.67739279999999
1028,Floyd,70.4, KY,37.5455463,,-82.7778579
1029,Franklin,63.2, KY,36.722263,,-86.57721769999999
1030,Fulton,61.1, KY,36.5042277,,-88.8742259
1031,Gallatin,71.3, KY,38.7295069,,-84.87763919999999
1032,Garrard,78.2, KY,37.6413234,,-84.56414699999999
1033,Grant,67.2, KY,38.6565245,,-84.6479124
1034,Graves,73.8, KY,36.6887728,,-88.7108964
1035,Grayson,71.9, KY,38.3325812,,-82.9485023
1036,Green,76.8, KY,36.9685219,,-86.4808043
1037,Greenup,76.2, KY,38.5731349,,-82.83016769999999
1038,Hancock,75.9, KY,37.8280909,,-86.761749
1039,Hardin,61.6, KY,36.7647773,,-88.2953134
1040,Harlan,68.4, KY,36.8431441,,-83.321848
1041,Harrison,69.6, KY,38.4333045,,-84.3542049
1042,Hart,74.3, KY,37.3101304,,-85.84862360000001
1043,Henderson,61.9, KY,37.8361538,,-87.59001339999999
1044,Henry,67.8, KY,38.4268385,,-85.14793639999999
1045,Hickman,81.5, KY,36.5711721,,-89.18617909999999
1046,Hopkins,70.5, KY,37.3153093,,-87.5791287
1047,Jackson,74.8, KY,37.5531457,,-83.38351349999999
1048,Jefferson,61.5, KY,38.1938097,,-85.64348700000001
1049,Jessamine,62.1, KY,37.895573,,-84.56414699999999
1050,Johnson,72.3, KY,37.8048335,,-82.8640623
1051,Kenton,65.7, KY,38.9863872,,-84.56414699999999
1052,Knott,76.8, KY,37.3461117,,-82.99316069999999
1053,Knox,63.3, KY,36.9260578,,-83.8897057
1054,Larue,72.2, KY,37.5189552,,-85.7256372
1055,Laurel,69.1, KY,37.0693489,,-84.1857115
1056,Lawrence,76.5, KY,38.05267500000001,,-82.7778579
1057,Lee,73.5, KY,37.599443,,-83.7199136
1058,Leslie,77.9, KY,37.0698286,,-83.3789389
1059,Letcher,74.2, KY,37.12535099999999,,-82.8640623
1060,Lewis,74.8, KY,38.5079686,,-83.3789389
1061,Lincoln,73.5, KY,37.4751264,,-84.6479124
1062,Livingston,74.3, KY,37.2978634,,-84.2149339
1063,Logan,67.4, KY,36.869834,,-86.86218269999999
1064,Lyon,82.5, KY,37.0247261,,-88.0900762
1065,McCracken,67.0, KY,37.03306070000001,,-88.7108964
1066,McCreary,70.8, KY,36.6973499,,-84.4802606
1067,McLean,80.1, KY,37.5644352,,-87.2618328
1068,Madison,59.0, KY,37.7143001,,-84.3121264
1069,Magoffin,68.7, KY,37.730555,,-83.03613759999999
1070,Marion,73.9, KY,37.3328286,,-88.0811349
1071,Marshall,78.9, KY,36.8573767,,-88.4016041
1072,Martin,72.2, KY,37.5728764,,-82.752659
1073,Mason,67.8, KY,38.6194103,,-83.8897057
1074,Meade,71.6, KY,37.9601502,,-86.21584969999999
1075,Menifee,82.2, KY,37.9335368,,-83.63484299999999
1076,Mercer,71.8, KY,37.8258603,,-84.8984775
1077,Metcalfe,76.3, KY,37.0032438,,-85.64348700000001
1078,Monroe,72.6, KY,36.7484915,,-85.7256372
1079,Montgomery,66.9, KY,38.0314578,,-83.8897057
1080,Morgan,74.6, KY,37.9145713,,-83.2934086
1081,Muhlenberg,77.8, KY,37.17725009999999,,-87.14228949999999
1082,Nelson,78.4, KY,37.7647455,,-85.47880649999999
1083,Nicholas,69.6, KY,38.37676250000001,,-84.05902900000001
1084,Ohio,76.6, KY,37.5108523,,-86.8220341
1085,Oldham,85.2, KY,38.3560025,,-85.47880649999999
1086,Owen,73.4, KY,38.4965261,,-84.8150781
1087,Owsley,73.8, KY,37.4294933,,-83.7199136
1088,Pendleton,75.7, KY,38.4622879,,-85.3035678
1089,Perry,73.5, KY,37.3160706,,-83.2077645
1090,Pike,72.9, KY,37.4842087,,-82.4752757
1091,Powell,68.6, KY,37.8380647,,-83.8260884
1092,Pulaski,69.2, KY,37.0853508,,-84.5222189
1093,Robertson,76.4, KY,38.5224338,,-84.0378894
1094,Rockcastle,75.9, KY,37.3743065,,-84.3121264
1095,Rowan,59.5, KY,38.177068,,-83.46435509999999
1096,Russell,74.1, KY,38.5173028,,-82.6976631
1097,Scott,69.5, KY,38.3172361,,-84.56414699999999
1098,Shelby,69.3, KY,38.1778076,,-85.2308414
1099,Simpson,63.0, KY,36.7772014,,-86.6207943
1100,Spencer,83.1, KY,38.0123167,,-85.31362179999999
1101,Taylor,63.2, KY,37.332884,,-85.31362179999999
1102,Todd,71.2, KY,36.8338638,,-87.14228949999999
1103,Trigg,82.6, KY,36.8473642,,-87.77633329999999
1104,Trimble,76.8, KY,38.6013284,,-85.31362179999999
1105,Union,67.9, KY,38.9458951,,-84.68050099999999
1106,Warren,58.7, KY,36.9886043,,-86.49965460000001
1107,Washington,76.6, KY,38.6161549,,-83.80849719999999
1108,Wayne,72.8, KY,36.7571907,,-84.8567932
1109,Webster,72.8, KY,37.88895300000001,,-86.3388635
1110,Whitley,70.4, KY,36.726335,,-84.1857115
1111,Wolfe,64.9, KY,37.75508689999999,,-83.46435509999999
1112,Woodford,70.5, KY,38.0721662,,-84.7315563
1113,Acadia Parish,71.3, LA,30.2297347,,-92.38136209999999
1114,Allen Parish,75.9, LA,30.5887484,,-92.8577105
1115,Ascension Parish,80.2, LA,30.2017295,,-90.9438468
1116,Assumption Parish,79.2, LA,29.9232544,,-91.09693999999999
1117,Avoyelles Parish,69.7, LA,30.9711824,,-92.0665197
1118,Beauregard Parish,76.5, LA,30.7611484,,-93.33889169999999
1119,Bienville Parish,72.0, LA,32.4107403,,-93.0175712
1120,Bossier Parish,62.9, LA,32.7551322,,-93.66232389999999
1121,Caddo Parish,60.0, LA,32.6136798,,-93.86553029999999
1122,Calcasieu Parish,67.6, LA,30.2089286,,-93.33889169999999
1123,Caldwell Parish,73.7, LA,32.0669717,,-92.0665197
1124,Cameron Parish,89.9, LA,29.8434436,,-93.17796589999999
1125,Catahoula Parish,75.3, LA,31.7053083,,-91.9099238
1126,Claiborne Parish,66.5, LA,32.7722557,,-93.0175712
1127,Concordia Parish,63.5, LA,31.4808983,,-91.63721500000001
1128,De Soto Parish,72.9, LA,32.0310567,,-93.66232389999999
1129,East Baton Rouge Parish,58.8, LA,30.5693593,,-91.09693999999999
1130,East Carroll Parish,45.1, LA,32.7570923,,-91.2506002
1131,East Feliciana Parish,80.7, LA,30.8458948,,-91.02032240000001
1132,Evangeline Parish,66.5, LA,30.7821781,,-92.38136209999999
1133,Franklin Parish,68.0, LA,32.0737103,,-91.5983959
1134,Grant Parish,66.7, LA,31.6943716,,-92.539603
1135,Iberia Parish,67.1, LA,29.4992629,,-91.7538817
1136,Iberville Parish,75.8, LA,30.2899179,,-91.4048249
1137,Jackson Parish,70.6, LA,32.2399791,,-92.539603
1138,Jefferson Parish,61.9, LA,29.6498691,,-90.11206960000001
1139,Jefferson Davis Parish,71.4, LA,30.2672346,,-92.8178291
1140,Lafayette Parish,65.5, LA,30.1895142,,-92.02731899999999
1141,Lafourche Parish,75.1, LA,29.6952295,,-90.52578229999999
1142,LaSalle Parish,73.9, LA,31.7002461,,-92.2236667
1143,Lincoln Parish,54.5, LA,32.598888,,-92.6983868
1144,Livingston Parish,80.3, LA,30.4340146,,-90.6773046
1145,Madison Parish,56.2, LA,32.4401578,,-91.28910359999999
1146,Morehouse Parish,66.0, LA,32.796224,,-91.7538817
1147,Natchitoches Parish,50.0, LA,31.6801229,,-93.17796589999999
1148,Orleans Parish,47.1, LA,29.95106579999999,,-90.0715323
1149,Ouachita Parish,59.3, LA,32.4271852,,-92.2236667
1150,Plaquemines Parish,69.0, LA,29.3240045,,-89.4742177
1151,Pointe Coupee Parish,76.2, LA,30.6102166,,-91.5983959
1152,Rapides Parish,61.3, LA,31.1461104,,-92.539603
1153,Red River Parish,74.6, LA,32.0842949,,-93.3792057
1154,Richland Parish,63.4, LA,32.3887281,,-91.7928402
1155,Sabine Parish,74.2, LA,31.4893252,,-93.5003454
1156,St. Bernard Parish,67.6, LA,29.879791,,-89.3226954
1157,St. Charles Parish,80.3, LA,29.9273657,,-90.3371889
1158,St. Helena Parish,82.8, LA,30.8021866,,-90.6773046
1159,St. James Parish,77.4, LA,30.0179292,,-90.7913227
1160,St. John the Baptist Parish,76.1, LA,30.1118331,,-90.4879916
1161,St. Landry Parish,69.8, LA,30.6036535,,-92.0665197
1162,St. Martin Parish,79.8, LA,30.2395901,,-91.7538817
1163,St. Mary Parish,62.5, LA,29.502976,,-91.44346900000001
1164,St. Tammany Parish,78.2, LA,30.4357418,,-89.9253233
1165,Tangipahoa Parish,68.2, LA,30.6194521,,-90.37483540000001
1166,Tensas Parish,62.0, LA,32.077218,,-91.28910359999999
1167,Terrebonne Parish,71.1, LA,29.2299682,,-90.7532809
1168,Union Parish,81.6, LA,32.7859102,,-92.38136209999999
1169,Vermilion Parish,76.5, LA,29.8601413,,-92.38136209999999
1170,Vernon Parish,52.4, LA,31.1320009,,-93.17796589999999
1171,Washington Parish,71.5, LA,30.80392599999999,,-90.0746767
1172,Webster Parish,70.0, LA,32.7641355,,-93.33889169999999
1173,West Baton Rouge Parish,73.4, LA,30.4751202,,-91.3276422
1174,West Carroll Parish,74.2, LA,32.7545792,,-91.4821482
1175,West Feliciana Parish,73.5, LA,30.8423123,,-91.4048249
1176,Winn Parish,65.2, LA,31.91961239999999,,-92.6586401
1177,Androscoggin,64.0, ME,44.19124160000001,,-70.17070369999999
1178,Aroostook,71.7, ME,46.819941,,-68.4766064
1179,Cumberland,68.6, ME,43.796573,,-70.2585205
1180,Franklin,79.8, ME,44.5874877,,-68.23160539999999
1181,Hancock,73.7, ME,44.5291357,,-68.2537463
1182,Kennebec,70.2, ME,44.4499153,,-69.7038278
1183,Knox,76.3, ME,44.517294,,-69.21337489999999
1184,Lincoln,78.3, ME,45.3622301,,-68.5050006
1185,Oxford,79.9, ME,44.1317459,,-70.4931557
1186,Penobscot,69.7, ME,44.4645202,,-68.7111394
1187,Piscataquis,76.2, ME,45.70498569999999,,-69.3375071
1188,Sagadahoc,75.8, ME,43.8171265,,-69.7825531
1189,Somerset,76.1, ME,45.5913402,,-69.9999212
1190,Waldo,79.2, ME,44.5125736,,-69.07614830000001
1191,Washington,75.7, ME,44.2735583,,-69.3676576
1192,York,74.5, ME,43.16174830000001,,-70.6482581
1193,Allegany,68.8, MD,39.6255251,,-78.6114999
1194,Anne Arundel,74.3, MD,38.9530109,,-76.5488232
1195,Baltimore,65.8, MD,39.2903848,,-76.6121893
1196,Calvert,83.4, MD,38.49495030000001,,-76.5025742
1197,Caroline,71.2, MD,38.9105018,,-75.8533954
1198,Carroll,81.8, MD,39.5423418,,-77.0564464
1199,Cecil,73.1, MD,39.5739403,,-75.94632399999999
1200,Charles,77.3, MD,38.5221781,,-77.10249019999999
1201,Dorchester,65.8, MD,38.4152819,,-76.17837390000001
1202,Frederick,74.8, MD,39.41426879999999,,-77.4105409
1203,Garrett,77.5, MD,39.5681243,,-79.29021329999999
1204,Harford,78.6, MD,39.5838964,,-76.3637285
1205,Howard,73.7, MD,39.2873463,,-76.964306
1206,Kent,70.1, MD,39.2713804,,-76.1319953
1207,Montgomery,65.6, MD,39.1547426,,-77.2405153
1208,Prince George's,61.8, MD,38.78492110000001,,-76.8720961
1209,Queen Anne's,81.1, MD,39.0263572,,-76.1319953
1210,St. Mary's,71.9, MD,38.1060259,,-76.3637285
1211,Somerset,64.6, MD,38.9659438,,-77.0960893
1212,Talbot,70.3, MD,38.7803973,,-76.1319953
1213,Washington,64.5, MD,39.641762,,-77.719993
1214,Wicomico,60.7, MD,38.3941813,,-75.667356
1215,Worcester,74.4, MD,38.1584227,,-75.4344727
1216,Baltimore city,47.4, MD,39.2903848,,-76.6121893
1217,Barnstable,78.8, MA,41.7003208,,-70.3002024
1218,Berkshire,69.0, MA,42.311782,,-73.1821623
1219,Bristol,62.6, MA,41.7938406,,-71.1448516
1220,Dukes,77.7, MA,41.4039539,,-70.6692655
1221,Essex,63.8, MA,42.63195820000001,,-70.7829315
1222,Franklin,68.9, MA,42.0834313,,-71.396725
1223,Hampden,61.2, MA,42.0639841,,-72.4134167
1224,Hampshire,66.1, MA,42.3471357,,-72.6624209
1225,Middlesex,62.6, MA,42.467206,,-71.2874209
1226,Nantucket,64.8, MA,41.2834704,,-70.099451
1227,Norfolk,69.3, MA,42.1195426,,-71.3250563
1228,Plymouth,75.9, MA,41.9584457,,-70.6672621
1229,Suffolk,36.3, MA,42.3522866,,-71.0504229
1230,Worcester,64.7, MA,42.2625932,,-71.8022934
1231,Alcona,88.2, MI,44.6727944,,-83.60223979999999
1232,Alger,86.6, MI,44.12562570000001,,-84.1208666
1233,Allegan,81.9, MI,42.5291989,,-85.8553031
1234,Alpena,77.0, MI,45.0616794,,-83.4327528
1235,Antrim,84.7, MI,44.9730441,,-85.1769095
1236,Arenac,82.7, MI,43.9973355,,-83.67739279999999
1237,Baraga,83.3, MI,46.7785433,,-88.4890193
1238,Barry,80.3, MI,42.5354321,,-85.35496499999999
1239,Bay,78.1, MI,43.7109732,,-84.01674229999999
1240,Benzie,88.0, MI,44.678277,,-86.2970998
1241,Berrien,69.3, MI,42.0320742,,-86.7416374
1242,Branch,75.4, MI,43.93497259999999,,-86.1141045
1243,Calhoun,69.8, MI,42.2073905,,-85.02334599999999
1244,Cass,80.5, MI,41.9299158,,-86.0121573
1245,Charlevoix,81.1, MI,45.3180632,,-85.2584004
1246,Cheboygan,81.7, MI,45.64695630000001,,-84.4744795
1247,Chippewa,70.0, MI,46.3117082,,-84.59320939999999
1248,Clare,81.5, MI,43.8194703,,-84.7686281
1249,Clinton,79.3, MI,42.0719866,,-83.9716095
1250,Crawford,80.6, MI,44.6524316,,-84.68974949999999
1251,Delta,79.9, MI,42.7265775,,-84.6620322
1252,Dickinson,77.9, MI,45.9601394,,-87.8616098
1253,Eaton,70.8, MI,42.5886496,,-84.7733325
1254,Emmet,73.5, MI,45.6418969,,-84.9769067
1255,Genesee,70.1, MI,43.0935147,,-83.6135572
1256,Gladwin,83.6, MI,43.9808549,,-84.48640069999999
1257,Gogebic,77.1, MI,46.4392785,,-89.92147399999999
1258,Grand Traverse,76.6, MI,44.687984,,-85.52002399999999
1259,Gratiot,72.7, MI,43.2836505,,-84.68974949999999
1260,Hillsdale,76.5, MI,41.9200472,,-84.6305101
1261,Houghton,68.5, MI,47.12113309999999,,-88.5694182
1262,Huron,81.6, MI,43.9466791,,-82.82097399999999
1263,Ingham,58.2, MI,42.6468943,,-84.3542049
1264,Ionia,77.9, MI,42.9872547,,-85.07111739999999
1265,Iosco,80.1, MI,44.3340462,,-83.63862259999999
1266,Iron,82.6, MI,46.2758153,,-88.4902778
1267,Isabella,61.5, MI,43.598799,,-84.8567932
1268,Jackson,73.2, MI,42.245869,,-84.40134619999999
1269,Kalamazoo,63.7, MI,42.2917069,,-85.5872286
1270,Kalkaska,80.5, MI,44.7352042,,-85.18422269999999
1271,Kent,68.9, MI,43.0097027,,-85.52002399999999
1272,Keweenaw,86.1, MI,47.7515686,,-88.3249369
1273,Lake,84.4, MI,43.9446996,,-85.84862360000001
1274,Lapeer,82.5, MI,43.0514161,,-83.31883409999999
1275,Leelanau,86.9, MI,45.0821226,,-86.07336339999999
1276,Lenawee,77.7, MI,41.8433859,,-84.01674229999999
1277,Livingston,85.4, MI,42.6207951,,-83.8473015
1278,Luce,77.3, MI,46.5827512,,-85.513329
1279,Mackinac,74.0, MI,45.8683129,,-84.6275658
1280,Macomb,72.9, MI,42.6651965,,-82.92864279999999
1281,Manistee,82.3, MI,44.2444473,,-86.324253
1282,Marquette,70.0, MI,46.5436199,,-87.3953713
1283,Mason,77.1, MI,42.5792027,,-84.4435845
1284,Mecosta,74.0, MI,43.6203054,,-85.2264232
1285,Menominee,78.9, MI,45.10776269999999,,-87.6142737
1286,Midland,75.9, MI,43.6155825,,-84.2472116
1287,Missaukee,82.0, MI,44.366621,,-85.02334599999999
1288,Monroe,80.2, MI,41.9164343,,-83.3977101
1289,Montcalm,77.9, MI,43.3057341,,-85.1894045
1290,Montmorency,88.3, MI,45.07427939999999,,-84.1403141
1291,Muskegon,74.3, MI,43.2341813,,-86.24839209999999
1292,Newaygo,82.6, MI,43.4197429,,-85.80005059999999
1293,Oakland,70.6, MI,42.7561109,,-83.1434573
1294,Oceana,80.6, MI,43.6656285,,-86.6611083
1295,Ogemaw,82.5, MI,44.3270741,,-84.1857115
1296,Ontonagon,88.2, MI,46.8710525,,-89.31403019999999
1297,Osceola,81.2, MI,43.92572790000001,,-85.35496499999999
1298,Oscoda,85.0, MI,44.42028879999999,,-83.3307974
1299,Otsego,79.6, MI,42.4605904,,-85.696406
1300,Ottawa,77.4, MI,42.95302299999999,,-86.0937312
1301,Presque Isle,87.3, MI,45.2819607,,-83.46583319999999
1302,Roscommon,81.5, MI,44.4983504,,-84.5919682
1303,Saginaw,71.7, MI,43.4194699,,-83.9508068
1304,St. Clair,76.1, MI,42.8208653,,-82.486024
1305,St. Joseph,74.0, MI,42.0938577,,-86.4895463
1306,Sanilac,79.9, MI,43.4069041,,-82.7347142
1307,Schoolcraft,79.0, MI,42.11421070000001,,-85.63777759999999
1308,Shiawassee,75.7, MI,42.949754,,-84.1857115
1309,Tuscola,82.0, MI,43.5301144,,-83.5070203
1310,Van Buren,77.2, MI,42.2203171,,-83.4838244
1311,Washtenaw,60.2, MI,42.3076493,,-83.8473015
1312,Wayne,62.2, MI,42.2814269,,-83.3863214
1313,Wexford,76.4, MI,44.387157,,-85.52002399999999
1314,Aitkin,82.6, MN,46.5330129,,-93.7102493
1315,Anoka,80.1, MN,45.1977428,,-93.3871758
1316,Becker,78.1, MN,45.3936545,,-93.8765076
1317,Beltrami,68.2, MN,47.5424684,,-96.530344
1318,Benton,68.7, MN,45.7211058,,-93.9732855
1319,Big Stone,77.2, MN,45.4932045,,-96.4724
1320,Blue Earth,62.0, MN,43.6375818,,-94.10239059999999
1321,Brown,77.8, MN,44.2294379,,-94.645035
1322,Carlton,79.7, MN,46.6640011,,-92.4248827
1323,Carver,81.2, MN,44.76339429999999,,-93.6254404
1324,Cass,80.7, MN,47.2144536,,-94.2309171
1325,Chippewa,70.3, MN,45.0520041,,-95.555641
1326,Chisago,85.4, MN,45.524828,,-92.9550305
1327,Clay,68.7, MN,46.878186,,-96.42575889999999
1328,Clearwater,79.6, MN,45.4194099,,-94.0488721
1329,Cook,75.0, MN,47.85241810000001,,-92.6896184
1330,Cottonwood,77.4, MN,44.6088607,,-95.6737122
1331,Crow Wing,75.7, MN,46.5957987,,-94.1401699
1332,Dakota,74.4, MN,43.91357989999999,,-91.3605035
1333,Dodge,82.5, MN,44.784931,,-93.28535300000001
1334,Douglas,75.1, MN,44.1080202,,-92.57379460000001
1335,Faribault,75.9, MN,44.2949636,,-93.268827
1336,Fillmore,79.8, MN,43.6956298,,-92.0665197
1337,Freeborn,76.8, MN,43.76579,,-93.5641078
1338,Goodhue,74.6, MN,44.4005221,,-92.62380279999999
1339,Grant,79.3, MN,45.084411,,-92.91049079999999
1340,Hennepin,62.4, MN,45.0208911,,-93.5094574
1341,Houston,80.3, MN,43.7632995,,-91.5684764
1342,Hubbard,82.3, MN,47.1860527,,-94.94114230000001
1343,Isanti,81.6, MN,45.4894008,,-93.24760909999999
1344,Itasca,80.4, MN,47.2171841,,-95.2048162
1345,Jackson,78.8, MN,43.6207915,,-94.9886022
1346,Kanabec,81.5, MN,45.9329034,,-93.2883531
1347,Kandiyohi,73.9, MN,45.13194439999999,,-94.93138890000002
1348,Kittson,80.4, MN,48.7563083,,-96.865445
1349,Koochiching,78.7, MN,48.1816012,,-93.648322
1350,Lac qui Parle,80.5, MN,45.0562676,,-96.2006981
1351,Lake,83.8, MN,43.8357179,,-93.86044020000001
1352,Lake of the Woods,81.6, MN,48.6943855,,-94.92654739999999
1353,Le Sueur,81.9, MN,44.4598517,,-93.9113634
1354,Lincoln,78.9, MN,46.210243,,-94.6408481
1355,Lyon,68.2, MN,44.3981292,,-95.89871389999999
1356,McLeod,78.3, MN,44.8440016,,-94.315422
1357,Mahnomen,69.6, MN,47.31727490000001,,-95.9655384
1358,Marshall,81.1, MN,44.448423,,-95.79119159999999
1359,Martin,74.6, MN,43.6266807,,-94.479976
1360,Meeker,78.7, MN,45.1353179,,-94.5150543
1361,Mille Lacs,73.9, MN,46.2529828,,-93.6605345
1362,Morrison,79.3, MN,45.9846475,,-94.052545
1363,Mower,73.3, MN,43.6824988,,-92.6983868
1364,Murray,81.3, MN,44.0243398,,-95.81428849999999
1365,Nicollet,72.8, MN,44.2760774,,-94.18746329999999
1366,Nobles,71.1, MN,43.71969319999999,,-95.81428849999999
1367,Norman,80.9, MN,47.3416805,,-96.5313092
1368,Olmsted,73.8, MN,43.995179,,-92.38136209999999
1369,Otter Tail,78.8, MN,46.51894350000001,,-95.8935983
1370,Pennington,73.6, MN,47.4835642,,-94.4799692
1371,Pine,78.4, MN,46.0983087,,-92.80707079999999
1372,Pipestone,74.9, MN,43.9985815,,-96.3128117
1373,Polk,73.3, MN,47.6635085,,-96.4170534
1374,Pope,79.2, MN,45.5472257,,-95.4363717
1375,Ramsey,59.3, MN,45.2611,,-93.45
1376,Red Lake,82.0, MN,47.876346,,-95.0169401
1377,Redwood,77.2, MN,44.5394039,,-95.1169424
1378,Renville,79.5, MN,44.7891264,,-95.2116731
1379,Rice,74.3, MN,45.7529003,,-94.2223283
1380,Rock,74.5, MN,43.6927003,,-96.3226072
1381,Roseau,78.7, MN,48.8460926,,-95.762766
1382,St. Louis,70.9, MN,47.7395106,,-92.3623921
1383,Scott,83.0, MN,44.6834072,,-93.54079089999999
1384,Sherburne,83.1, MN,45.4644612,,-93.7298983
1385,Sibley,78.2, MN,44.5502089,,-94.15137639999999
1386,Stearns,68.7, MN,45.5844792,,-94.5865603
1387,Steele,76.5, MN,43.9758523,,-93.17796589999999
1388,Stevens,66.5, MN,45.52151180000001,,-95.95221780000001
1389,Swift,69.2, MN,48.8533195,,-95.2213442
1390,Todd,81.8, MN,46.0307728,,-94.8315488
1391,Traverse,80.4, MN,45.8030256,,-96.365147
1392,Wabasha,80.9, MN,44.3754518,,-92.0236059
1393,Wadena,77.6, MN,46.4424614,,-95.1361386
1394,Waseca,77.8, MN,44.0770411,,-93.50838429999999
1395,Washington,81.3, MN,44.8896877,,-92.8577105
1396,Watonwan,73.5, MN,43.9323091,,-94.479976
1397,Wilkin,76.0, MN,46.4087398,,-96.5018468
1398,Winona,70.0, MN,44.0553908,,-91.6663523
1399,Wright,82.4, MN,46.6715593,,-93.0074403
1400,Yellow Medicine,77.9, MN,44.7380445,,-95.8564864
1401,Adams,62.5, MS,31.5305353,,-91.28910359999999
1402,Alcorn,70.2, MS,31.877778,,-91.139167
1403,Amite,85.8, MS,31.1683803,,-90.8294002
1404,Attala,70.5, MS,33.1683267,,-89.62516459999999
1405,Benton,82.7, MS,32.8265223,,-90.25953299999999
1406,Bolivar,55.4, MS,33.6598339,,-91.0531635
1407,Calhoun,71.2, MS,33.8839218,,-89.3226954
1408,Carroll,81.5, MS,33.5279848,,-89.9253233
1409,Chickasaw,70.8, MS,33.8818791,,-89.0179332
1410,Choctaw,76.5, MS,32.8294273,,-89.1311937
1411,Claiborne,68.7, MS,31.9438205,,-90.9438468
1412,Clarke,83.0, MS,40.74795900000001,,-73.563862
1413,Clay,71.8, MS,33.65678380000001,,-88.8263006
1414,Coahoma,51.2, MS,34.3667731,,-90.52315610000001
1415,Copiah,77.9, MS,31.9012453,,-90.37483540000001
1416,Covington,81.7, MS,31.6732735,,-89.5874819
1417,DeSoto,73.2, MS,34.9065453,,-89.9626799
1418,Forrest,55.1, MS,31.2148677,,-89.28472510000002
1419,Franklin,76.5, MS,33.036293,,-90.002815
1420,George,85.2, MS,30.8431226,,-88.6723578
1421,Greene,87.6, MS,31.1646163,,-88.7108964
1422,Grenada,68.3, MS,33.7690049,,-89.8084192
1423,Hancock,73.5, MS,30.3887582,,-89.5120084
1424,Harrison,55.8, MS,30.432087,,-89.0179332
1425,Hinds,59.3, MS,32.2648353,,-90.37483540000001
1426,Holmes,61.0, MS,33.16886600000001,,-90.0746767
1427,Humphreys,58.2, MS,33.1677834,,-90.52578229999999
1428,Issaquena,46.0, MS,32.8494351,,-91.02032240000001
1429,Itawamba,75.3, MS,34.2317882,,-88.4016041
1430,Jackson,70.2, MS,32.2987573,,-90.1848103
1431,Jasper,84.1, MS,32.0810429,,-89.1705998
1432,Jefferson,65.3, MS,29.5196619,,-98.7108327
1433,Jefferson Davis,74.9, MS,31.58252809999999,,-89.81303559999999
1434,Jones,72.6, MS,31.5343241,,-89.1705998
1435,Kemper,76.4, MS,32.8018452,,-88.7108964
